"","Price"
"2018-04-24",3610
"2018-04-25",3620
"2018-04-26",3595
"2018-04-27",3590
"2018-04-30",3660
"2018-05-02",3845
"2018-05-03",3770
"2018-05-04",3890
"2018-05-08",3880
"2018-05-09",3880
"2018-05-10",3910
"2018-05-11",3900
"2018-05-14",3895
"2018-05-15",3625
"2018-05-16",3550
"2018-05-17",3510
"2018-05-18",3525
"2018-05-21",3585
"2018-05-23",3605
"2018-05-24",3605
"2018-05-25",3565
"2018-05-28",3610
"2018-05-29",3575
"2018-05-30",3405
"2018-05-31",3475
"2018-06-01",3560
"2018-06-04",3630
"2018-06-05",3710
"2018-06-07",3800
"2018-06-08",3770
"2018-06-11",3715
"2018-06-12",3635
"2018-06-14",3575
"2018-06-15",3520
"2018-06-18",3425
"2018-06-19",3250
"2018-06-20",3250
"2018-06-21",3215
"2018-06-22",3120
"2018-06-25",3120
"2018-06-26",3035
"2018-06-27",2985
"2018-06-28",2845
"2018-06-29",2700
"2018-07-02",2690
"2018-07-03",2755
"2018-07-04",2810
"2018-07-05",2870
"2018-07-06",2935
"2018-07-09",3000
"2018-07-10",3060
"2018-07-11",3075
"2018-07-12",3020
"2018-07-13",3030
"2018-07-16",3050
"2018-07-17",3000
"2018-07-18",2910
"2018-07-19",2770
"2018-07-20",2950
"2018-07-23",3025
"2018-07-24",3050
"2018-07-25",3015
"2018-07-26",3020
"2018-07-27",2995
"2018-07-30",2960
"2018-07-31",2945
"2018-08-01",2975
"2018-08-02",2950
"2018-08-03",2990
"2018-08-06",2940
"2018-08-07",2945
"2018-08-08",2905
"2018-08-09",2905
"2018-08-10",2940
"2018-08-13",2850
"2018-08-14",2895
"2018-08-16",2920
"2018-08-17",2930
"2018-08-20",2900
"2018-08-21",2920
"2018-08-22",2865
"2018-08-23",2870
"2018-08-24",2860
"2018-08-27",2875
"2018-08-28",2900
"2018-08-29",2880
"2018-08-30",2870
"2018-08-31",2845
"2018-09-03",2840
"2018-09-04",2830
"2018-09-05",2815
"2018-09-06",2815
"2018-09-07",2770
"2018-09-10",2770
"2018-09-11",2755
"2018-09-12",2720
"2018-09-13",2720
"2018-09-14",2775
"2018-09-17",2760
"2018-09-18",2725
"2018-09-19",2735
"2018-09-20",2695
"2018-09-21",2650
"2018-09-27",2630
"2018-09-28",2640
"2018-10-01",2675
"2018-10-02",2620
"2018-10-04",2635
"2018-10-05",2640
"2018-10-08",2640
"2018-10-10",2520
"2018-10-11",2400
"2018-10-12",2425
"2018-10-15",2460
"2018-10-16",2465
"2018-10-17",2470
"2018-10-18",2480
"2018-10-19",2485
"2018-10-22",2425
"2018-10-23",2420
"2018-10-24",2420
"2018-10-25",2280
"2018-10-26",2280
"2018-10-29",2145
"2018-10-30",2170
"2018-10-31",2180
"2018-11-01",2185
"2018-11-02",2225
"2018-11-05",2200
"2018-11-06",2215
"2018-11-07",2225
"2018-11-08",2245
"2018-11-09",2245
"2018-11-12",2235
"2018-11-13",2240
"2018-11-14",2200
"2018-11-15",2125
"2018-11-16",2150
"2018-11-19",2185
"2018-11-20",2150
"2018-11-21",2160
"2018-11-22",2210
"2018-11-23",2605
"2018-11-26",2640
"2018-11-27",2555
"2018-11-28",2740
"2018-11-29",2700
"2018-11-30",2705
"2018-12-03",2580
"2018-12-04",2600
"2018-12-05",2535
"2018-12-06",2420
"2018-12-07",2455
"2018-12-10",2365
"2018-12-11",2325
"2018-12-12",2385
"2018-12-13",2410
"2018-12-14",2370
"2018-12-17",2330
"2018-12-18",2350
"2018-12-19",2400
"2018-12-20",2450
"2018-12-21",2470
"2018-12-24",2395
"2018-12-26",2315
"2018-12-27",2310
"2018-12-28",2340
"2019-01-02",2295
"2019-01-03",2240
"2019-01-04",2260
"2019-01-07",2340
"2019-01-08",2365
"2019-01-09",2440
"2019-01-10",2430
"2019-01-11",2450
"2019-01-14",2520
"2019-01-15",2530
"2019-01-16",2575
"2019-01-17",2580
"2019-01-18",2600
"2019-01-21",2595
"2019-01-22",2595
"2019-01-23",2585
"2019-01-24",2570
"2019-01-25",2575
"2019-01-28",2550
"2019-01-29",2545
"2019-01-30",2535
"2019-01-31",2520
"2019-02-01",2565
"2019-02-07",2580
"2019-02-08",2585
"2019-02-11",2575
"2019-02-12",2575
"2019-02-13",2570
"2019-02-14",2565
"2019-02-15",2545
"2019-02-18",2560
"2019-02-19",2555
"2019-02-20",2575
"2019-02-21",2665
"2019-02-22",2650
"2019-02-25",2600
"2019-02-26",2560
"2019-02-27",2580
"2019-02-28",2540
"2019-03-04",2565
"2019-03-05",2565
"2019-03-06",2535
"2019-03-07",2470
"2019-03-08",2460
"2019-03-11",2550
"2019-03-12",2560
"2019-03-13",2550
"2019-03-14",2630
"2019-03-15",2595
"2019-03-18",2640
"2019-03-19",2695
"2019-03-20",2635
"2019-03-21",2630
"2019-03-22",2610
"2019-03-25",2625
"2019-03-26",2740
"2019-03-27",2830
"2019-03-28",2750
"2019-03-29",2735
"2019-04-01",2735
"2019-04-02",2715
"2019-04-03",2740
"2019-04-04",2700
"2019-04-05",2685
"2019-04-08",2730
"2019-04-09",2710
"2019-04-10",2775
"2019-04-11",2775
"2019-04-12",2750
"2019-04-15",2785
"2019-04-16",2830
"2019-04-17",2850
"2019-04-18",3050
"2019-04-19",2955
"2019-04-22",3025
"2019-04-23",3750
"2019-04-24",3545
"2019-04-25",3380
"2019-04-26",3230
"2019-04-29",3420
"2019-04-30",3340
"2019-05-02",3345
"2019-05-03",3340
"2019-05-07",3420
"2019-05-08",3280
"2019-05-09",3125
"2019-05-10",3010
"2019-05-13",2870
"2019-05-14",2925
"2019-05-15",2920
"2019-05-16",2810
"2019-05-17",2870
"2019-05-20",2750
"2019-05-21",2750
"2019-05-22",2780
"2019-05-23",2620
"2019-05-24",2500
"2019-05-27",2535
"2019-05-28",2615
"2019-05-29",2580
"2019-05-30",2545
"2019-05-31",2900
"2019-06-03",2910
"2019-06-04",2975
"2019-06-05",2955
"2019-06-07",2925
"2019-06-10",2920
"2019-06-11",2955
"2019-06-12",3015
"2019-06-13",2980
"2019-06-14",2855
"2019-06-17",2730
"2019-06-18",2650
"2019-06-19",2685
"2019-06-20",2685
"2019-06-21",2685
"2019-06-24",2610
"2019-06-25",2590
"2019-06-26",2615
"2019-06-27",2620
"2019-06-28",2580
"2019-07-01",2510
"2019-07-02",2525
"2019-07-03",2465
"2019-07-04",2410
"2019-07-05",2470
"2019-07-08",2340
"2019-07-09",2325
"2019-07-10",2375
"2019-07-11",2395
"2019-07-12",2370
"2019-07-15",2285
"2019-07-16",2255
"2019-07-17",2210
"2019-07-18",2245
"2019-07-19",2320
"2019-07-22",2285
"2019-07-23",2270
"2019-07-24",2200
"2019-07-25",2175
"2019-07-26",2135
"2019-07-29",2010
"2019-07-30",2060
"2019-07-31",2085
"2019-08-01",2050
"2019-08-02",2045
"2019-08-05",1840
"2019-08-06",1770
"2019-08-07",1830
"2019-08-08",1900
"2019-08-09",1940
"2019-08-12",1955
"2019-08-13",1925
"2019-08-14",1985
"2019-08-16",1915
"2019-08-19",1980
"2019-08-20",1985
"2019-08-21",2085
